courseId,courseOfferNumber,termCode,termDescription,sessionCode,classSection,crseCatEffectiveDate,subject,subjectDescription,catalogNumber,catalogNumberInt,catalogNumberChar,catalogNumberSort,classNumber,academicYear,courseTitleLong,enrollmentCap,componentCode,componentDescription,unitsMaximum,equivalentCourseId,academicCareer,classAcadOrg,classAcadOrgDescription,subjectAcadOrg,subjectAcadOrgDescription,acadGroup,acadGroupDescription,gradingBasis,gradingBasisDescription,classType,classTypeDescription,enrollmentConsent,enrollmentConsentDesc,requirementGroup,requirementGroupDescription,examDate,examTimeCode,schedulePrint,classStatus,classStatusDescription,termPatternCode,termPatternDescription,courseNote,recommendedPreparation,bracketedFlag,courseDescr,courseDescrlong,enrollmentCount
110451,1,2172,2017 Spring,1,D03,30-AUG-15,MCB,Molecular and Cellular Biology,64,64,"",000000000000000064,15461,2017,The Cell Biology of Human Life in the World,20,DIS,Discussion,4, ,FAS,MCB,Molecular and Cellular Biology,MCB,Molecular and Cellular Biology,FAS,Faculty of Arts & Sciences,LG,Letter Grades,N,Non-Enrollment Section,N,No Special Consent Required, ,"","","",N,A,Active,SP,Spring Only,"","",N,Cell Biology of Human Life,"<p>This course teaches fundamental concepts in cell biology in the context of individual life histories drawn from different parts of the world. Each life case focuses on key aspects of human development, growth, aging and disease while providing a nuanced view of the interplay between the life sciences, geography and culture. For example, a comparative discussion of aging in the United States and Japan is used to explore diet, cellular metabolism and its relationship to protein damage and turnover, while the Human Immunodeficiency Virus and AIDS in South Asia is used to explore mucosal immunity and the basis for estimating relative infection risk. Each case delves into the cell biology of major biological events across the life history of the human</p>",0
110451,1,2172,2017 Spring,1,D04,30-AUG-15,MCB,Molecular and Cellular Biology,64,64,"",000000000000000064,15462,2017,The Cell Biology of Human Life in the World,18,DIS,Discussion,4, ,FAS,MCB,Molecular and Cellular Biology,MCB,Molecular and Cellular Biology,FAS,Faculty of Arts & Sciences,LG,Letter Grades,N,Non-Enrollment Section,N,No Special Consent Required, ,"","","",N,A,Active,SP,Spring Only,"","",N,Cell Biology of Human Life,"<p>This course teaches fundamental concepts in cell biology in the context of individual life histories drawn from different parts of the world. Each life case focuses on key aspects of human development, growth, aging and disease while providing a nuanced view of the interplay between the life sciences, geography and culture. For example, a comparative discussion of aging in the United States and Japan is used to explore diet, cellular metabolism and its relationship to protein damage and turnover, while the Human Immunodeficiency Virus and AIDS in South Asia is used to explore mucosal immunity and the basis for estimating relative infection risk. Each case delves into the cell biology of major biological events across the life history of the human</p>",0
110451,1,2172,2017 Spring,1,D05,30-AUG-15,MCB,Molecular and Cellular Biology,64,64,"",000000000000000064,15596,2017,The Cell Biology of Human Life in the World,18,DIS,Discussion,4, ,FAS,MCB,Molecular and Cellular Biology,MCB,Molecular and Cellular Biology,FAS,Faculty of Arts & Sciences,LG,Letter Grades,N,Non-Enrollment Section,N,No Special Consent Required, ,"","","",N,A,Active,SP,Spring Only,"","",N,Cell Biology of Human Life,"<p>This course teaches fundamental concepts in cell biology in the context of individual life histories drawn from different parts of the world. Each life case focuses on key aspects of human development, growth, aging and disease while providing a nuanced view of the interplay between the life sciences, geography and culture. For example, a comparative discussion of aging in the United States and Japan is used to explore diet, cellular metabolism and its relationship to protein damage and turnover, while the Human Immunodeficiency Virus and AIDS in South Asia is used to explore mucosal immunity and the basis for estimating relative infection risk. Each case delves into the cell biology of major biological events across the life history of the human</p>",0
110488,1,2172,2017 Spring,1,001,15-JAN-16,VIROLOGY,Virology,324,324,"",000000000000000324,10476,2017,Emerging Viruses,9999,RR,Reading and Research,16, ,FAS,MDSC,Medical Sciences,MDSC,Medical Sciences,FAS,Faculty of Arts & Sciences,SUS,Satisfactory/Unsatisfactory,E,Enrollment Section,N,No Special Consent Required, ,"","","",Y,A,Active,FASP,Fall and Spring,"","",N,Emerging Viruses,<p></p>,0
110641,1,2172,2017 Spring,1,001,15-AUG-16,PORTUG,Portuguese,11S,11,S,000000000000000011S,12228,2017,"Beginning Portuguese for Spanish Speakers II: More SAMBA, less Salsa!",999,LEC,Lecture,4, ,FAS,ROML,Romance Languages and Literatures,ROML,Romance Languages and Literatures,FAS,Faculty of Arts & Sciences,LG,Letter Grades,E,Enrollment Section,N,No Special Consent Required,001453,Prerequisite: Portuguese 10s,"","",Y,A,Active,SP,Spring Only,"Conducted in Portuguese. May not be taken Pass/Fail, but may be taken Sat/Unsat by GSAS students. Not open to auditors. This course is taught by members of the Department.",Prerequisite: PORTUG 10s OR permission of Course Head.,N,Begin. Portug for Spnsh Spkrs,"<p>Guides students to continue the work of confronting features of the Portuguese phonological system that are most challenging for Spanish speakers. It helps solidify the student&rsquo;s foundation in Brazilian Portuguese, and pushes them to go deeper by engaging with literary readings, examining unique cultural aspects in addition to practical points of the language. Students will continue to experience contextualized Lusophone culture through music, film, literature, social media, and Teletandem, a weekly online interaction with college students in Brazil, unique to the Portuguese Program.</p>",0
110641,1,2172,2017 Spring,1,002,15-AUG-16,PORTUG,Portuguese,11S,11,S,000000000000000011S,12229,2017,"Beginning Portuguese for Spanish Speakers II: More SAMBA, less Salsa!",999,LEC,Lecture,4, ,FAS,ROML,Romance Languages and Literatures,ROML,Romance Languages and Literatures,FAS,Faculty of Arts & Sciences,LG,Letter Grades,E,Enrollment Section,N,No Special Consent Required,001453,Prerequisite: Portuguese 10s,"","",Y,A,Active,SP,Spring Only,"Conducted in Portuguese. May not be taken Pass/Fail, but may be taken Sat/Unsat by GSAS students. Not open to auditors. This course is taught by members of the Department.",Prerequisite: PORTUG 10s OR permission of Course Head.,N,Begin. Portug for Spnsh Spkrs,"<p>Guides students to continue the work of confronting features of the Portuguese phonological system that are most challenging for Spanish speakers. It helps solidify the student&rsquo;s foundation in Brazilian Portuguese, and pushes them to go deeper by engaging with literary readings, examining unique cultural aspects in addition to practical points of the language. Students will continue to experience contextualized Lusophone culture through music, film, literature, social media, and Teletandem, a weekly online interaction with college students in Brazil, unique to the Portuguese Program.</p>",0
110816,1,2172,2017 Spring,1,001,30-AUG-15,PHYSICS,Physics,369A,369,A,000000000000000369A,10394,2017,Experimental Condensed Matter: Synchrotron Radiation Studies,9999,REA,Reading Course,16, ,FAS,PHYS,Physics,PHYS,Physics,FAS,Faculty of Arts & Sciences,SUS,Satisfactory/Unsatisfactory,E,Enrollment Section,N,No Special Consent Required, ,"","","",Y,A,Active,FASP,Fall and Spring,"","",N,Experimental Condensed Matter,<p></p>,0
110817,1,2172,2017 Spring,1,001,30-AUG-15,PHYSICS,Physics,369B,369,B,000000000000000369B,10398,2017,Experimental Condensed Matter: Synchrotron Radiation Studies,9999,THE,Thesis Research,16, ,FAS,PHYS,Physics,PHYS,Physics,FAS,Faculty of Arts & Sciences,SUS,Satisfactory/Unsatisfactory,E,Enrollment Section,N,No Special Consent Required, ,"","","",Y,A,Active,FASP,Fall and Spring,"","",N,Experimental Condensed Matter,<p></p>,0
110818,1,2172,2017 Spring,1,001,30-AUG-15,GOV,Government,2105,2105,"",000000000000002105,10401,2017,Comparative Politics: Field Seminar,9999,SEM,Seminar,4, ,FAS,GOVM,Government,GOVM,Government,FAS,Faculty of Arts & Sciences,LG,Letter Grades,E,Enrollment Section,I,Instructor Consent Required, ,"","","",Y,A,Active,SP,Spring Only,Preference given to FAS Government graduate students.,"",N,Comparative Pol: Field Seminar,"<p>Surveys topics in comparative politics (both the developed and the developing world), including the rise of the modern state; institutions of government; interest mediation; democracy and authoritarianism; revolution; political parties; mass and elite political behavior; political economy.</p>",0
110822,1,2172,2017 Spring,1,001,30-AUG-15,ASTRON,Astronomy,91R,91,R,000000000000000091R,10406,2017,Supervised Reading and Research,9999,TUT,Tutorial,4, ,FAS,ASTR,Astronomy,ASTR,Astronomy,FAS,Faculty of Arts & Sciences,LG,Letter Grades,E,Enrollment Section,N,No Special Consent Required,001338,Prerequisite: Astronomy 16 OR Astronomy 17,"","",Y,A,Active,FASP,Fall and Spring,"Students must arrange for course supervision with an individual member of the Department. The course may be counted only once toward the concentration requirements, and may not be taken more than twice. This course is offered each semester.","",N,Supervised Reading and Researc,<p>Supervised reading and research in a subject of astrophysics that is not normally included in the regular course offerings of the department.</p>,0
110836,1,2172,2017 Spring,1,001,30-AUG-15,GOV,Government,2285,2285,"",000000000000002285,10424,2017,Political Science and China,9999,SEM,Seminar,4, ,FAS,GOVM,Government,GOVM,Government,FAS,Faculty of Arts & Sciences,LG,Letter Grades,E,Enrollment Section,N,No Special Consent Required, ,"","","",Y,A,Active,SP,Spring Only,Requires background in contemporary Chinese history/politics.,"",N,Political Science and China,"<p>This graduate seminar gives students control over the secondary literature on Chinese politics, with special attention to competing theoretical and methodological approaches.</p>",0
110837,1,2172,2017 Spring,1,001,30-AUG-15,PHYSICS,Physics,365B,365,B,000000000000000365B,10430,2017,Topics in Mathematical Physics,9999,THE,Thesis Research,16, ,FAS,PHYS,Physics,PHYS,Physics,FAS,Faculty of Arts & Sciences,SUS,Satisfactory/Unsatisfactory,E,Enrollment Section,N,No Special Consent Required, ,"","","",Y,A,Active,FASP,Fall and Spring,"","",N,Topics in Mathematical Physics,<p></p>,0
110852,1,2172,2017 Spring,1,001,30-AUG-15,SPANSH,Spanish,91R,91,R,000000000000000091R,10445,2017,Supervised Reading and Research,9999,TUT,Tutorial,4, ,FAS,ROML,Romance Languages and Literatures,ROML,Romance Languages and Literatures,FAS,Faculty of Arts & Sciences,LG,Letter Grades,E,Enrollment Section,N,No Special Consent Required, ,"","","",Y,A,Active,FASP,Fall and Spring,"Limited to juniors and seniors. Students wishing to enroll must petition the Undergraduate Adviser in Spanish for approval, stating the proposed project, and must have the consent of the proposed instructor. Ordinarily, students are required to have taken some course work in the area as background for their project. May not be taken more than twice, and only once for concentration credit.  This course is taught by members of the Department.","",N,Supervised Reading and Researc,<p>Tutorial supervision of research on subjects not treated in regular courses.</p>,0
110855,1,2172,2017 Spring,1,001,30-AUG-15,MATH,Mathematics,25B,25,B,000000000000000025B,10450,2017,Honors Linear Algebra and Real Analysis II,9999,LEC,Lecture,4, ,FAS,MATH,Mathematics,MATH,Mathematics,FAS,Faculty of Arts & Sciences,LG,Letter Grades,E,Enrollment Section,N,No Special Consent Required,001350,Prerequisite: Mathematics 25A OR Mathematics 55A,"","",Y,A,Active,SP,Spring Only,"Expect to spend a lot time doing mathematics.  This course, when taken for a letter grade, meets the General Education requirement for Empirical and Mathematical Reasoning.","",N,Honors Linear Algebra II,"<p>A rigorous treatment of basic analysis. Topics include: convergence, continuity, differentiation, the Riemann integral, uniform convergence, the Stone-Weierstrass theorem, Fourier series, differentiation in several variables. Additional topics, including the classical results of vector calculus in two and three dimensions, as time allows.</p>",0
110855,1,2172,2017 Spring,1,002,30-AUG-15,MATH,Mathematics,25B,25,B,000000000000000025B,13478,2017,Honors Linear Algebra and Real Analysis II,999,DIS,Discussion,4, ,FAS,MATH,Mathematics,MATH,Mathematics,FAS,Faculty of Arts & Sciences,LG,Letter Grades,N,Non-Enrollment Section,N,No Special Consent Required,001350,Prerequisite: Mathematics 25A OR Mathematics 55A,"","",Y,A,Active,SP,Spring Only,"Expect to spend a lot time doing mathematics.  This course, when taken for a letter grade, meets the General Education requirement for Empirical and Mathematical Reasoning.","",N,Honors Linear Algebra II,"<p>A rigorous treatment of basic analysis. Topics include: convergence, continuity, differentiation, the Riemann integral, uniform convergence, the Stone-Weierstrass theorem, Fourier series, differentiation in several variables. Additional topics, including the classical results of vector calculus in two and three dimensions, as time allows.</p>",0
110857,1,2172,2017 Spring,1,001,30-AUG-15,SCAND,Scandinavian,97,97,"",000000000000000097,10452,2017,Tutorial - Sophomore Year,9999,SOT,Sophomore Tutorial,4, ,FAS,GERM,Germanic Languages and Literatures,GERM,Germanic Languages and Literatures,FAS,Faculty of Arts & Sciences,LG,Letter Grades,E,Enrollment Section,N,No Special Consent Required, ,"","","",Y,A,Active,FASP,Fall and Spring,Open to concentrators in the Scandinavian option. Permission of the Director of Undergraduate Studies for Scandinavian required.,"",N,Tutorial - Sophomore Year,<p>Group or individual tutorial designed to supplement course work and acquaint students with appropriate analytical methods.</p>,0
110882,1,2172,2017 Spring,1,001,08-APR-16,NEUROBIO,Neurobiology - Graduate,332,332,"",000000000000000332,10462,2017,Ligand-Gated Ion Channels: Structure and Function,9999,THE,Thesis Research,16, ,FAS,MDSC,Medical Sciences,MDSC,Medical Sciences,FAS,Faculty of Arts & Sciences,SUS,Satisfactory/Unsatisfactory,E,Enrollment Section,N,No Special Consent Required, ,"","","",Y,A,Active,FASP,Fall and Spring,"","",N,Ligand-Gated Ion Channels,<p></p>,0
111023,1,2172,2017 Spring,1,001,30-AUG-15,MUSIC,Music,310,310,"",000000000000000310,10724,2017,Direction of Doctoral Dissertations,9999,DDD,Doctoral Dissertation,4, ,FAS,MUSC,Music,MUSC,Music,FAS,Faculty of Arts & Sciences,SUS,Satisfactory/Unsatisfactory,E,Enrollment Section,N,No Special Consent Required, ,"","","",Y,A,Active,FASP,Fall and Spring,May not be counted toward course requirements for the PhD degree.,"",N,Doctoral Dissertations,<p></p>,0
